alignment,beat,contributory_cause,device_condition,dooring,dow,first_crash_type,hit_and_run,hour,injuries_fatal,injuries_incapacitating,injuries_no_indication,injuries_non_incapacitating,injuries_reported_not_evident,intersection_related,lane_count,latitude,lighting_condition,longitude,month,most_severe_injury,num_units,posted_speed_limit,road_defect,roadway_surface_cond,street,traffic_control_device,trafficway_type,weather_condition,work_zone,year,i
straight_and_level,924,improper_lane_usage,no_controls,0,3,turning,0,16,0,0,4,0,0,1,4,41.808546074,daylight,-87.681756127,8,no_indication_of_injury,2,30,no_defects,dry,W 47TH ST,no_controls,not_divided,clear,0,2017,80531
straight_and_level,833,improper_lane_usage,no_controls,0,0,parked_motor_vehicle,0,0,0,0,1,0,0,0,0,41.773471536,"darkness,_lighted_road",-87.722773723,8,no_indication_of_injury,2,30,no_defects,dry,S PULASKI RD,other,other,clear,0,2017,67857
straight_and_level,821,unable_to_determine,no_controls,0,6,fixed_object,0,23,0,0,2,0,0,0,4,41.815107007,"darkness,_lighted_road",-87.72371188,8,no_indication_of_injury,1,30,no_defects,dry,S PULASKI RD,other,divided_-_w/median_(not_raised),clear,0,2017,66375
straight_and_level,121,unable_to_determine,no_controls,0,4,sideswipe_same_direction,0,8,0,0,2,0,0,0,3,41.885778441,daylight,-87.639998229,8,no_indication_of_injury,2,30,no_defects,wet,N CANAL ST,no_controls,one-way,rain,0,2017,57788
straight_and_level,114,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,4,rear_end,0,12,0,0,3,0,0,0,5,41.873358473,daylight,-87.617461433,8,no_indication_of_injury,2,30,no_defects,dry,S LAKE SHORE DR SB,traffic_signal,divided_-_w/median_barrier,clear,0,2017,68061
straight_and_level,1235,unable_to_determine,no_controls,0,5,parked_motor_vehicle,1,19,0,0,1,0,0,0,2,41.857441133,unknown,-87.646083379,8,no_indication_of_injury,2,30,no_defects,unknown,W 18TH ST,no_controls,not_divided,unknown,0,2017,70113
straight_on_grade,814,not_applicable,functioning_properly,0,3,rear_end,0,9,0,0,2,0,0,0,4,41.796396396,daylight,-87.762283836,8,no_indication_of_injury,2,30,worn_surface,dry,S CENTRAL AVE,railroad_crossing_gate,not_divided,clear,0,2017,83731
straight_and_level,1235,unable_to_determine,no_controls,0,4,sideswipe_same_direction,0,13,0,0,2,0,4,0,4,41.855318716,daylight,-87.643588834,8,"reported,_not_evident",2,30,no_defects,dry,S RUBLE ST,no_controls,divided_-_w/median_(not_raised),clear,0,2017,70057
straight_and_level,2211,unable_to_determine,no_controls,0,3,parked_motor_vehicle,1,15,0,0,1,0,0,0,1,41.706123775,daylight,-87.713693596,8,no_indication_of_injury,2,5,no_defects,dry,W 103RD ST,no_controls,parking_lot,clear,0,2017,66518
straight_and_level,631,failing_to_reduce_speed_to_avoid_crash,no_controls,0,6,pedestrian,1,20,1,0,1,0,0,0,4,41.745307188,"darkness,_lighted_road",-87.605216488,8,fatal,2,30,no_defects,dry,S COTTAGE GROVE AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2017,66457
straight_and_level,1214,improper_turning/no_signal,functioning_properly,0,3,turning,0,23,0,0,4,0,0,0,2,41.885810137,"darkness,_lighted_road",-87.641188011,8,no_indication_of_injury,2,30,no_defects,dry,W LAKE ST,traffic_signal,not_divided,clear,0,2017,84485
straight_and_level,1013,unable_to_determine,functioning_properly,0,3,turning,0,15,0,0,2,0,0,1,4,41.847777523,daylight,-87.734505969,8,no_indication_of_injury,2,30,no_defects,dry,W OGDEN AVE,traffic_signal,not_divided,clear,0,2017,79575
straight_and_level,1232,following_too_closely,no_controls,0,0,rear_end,0,12,0,0,3,0,0,0,2,41.867007143,daylight,-87.649156949,8,no_indication_of_injury,2,30,no_defects,dry,W ROOSEVELT RD,no_controls,divided_-_w/median_(not_raised),clear,0,2017,80362
straight_and_level,623,not_applicable,no_controls,0,2,parked_motor_vehicle,1,22,0,0,1,0,0,0,2,41.755755634,"darkness,_lighted_road",-87.624565595,8,no_indication_of_injury,2,35,no_defects,dry,S STATE ST,no_controls,one-way,clear,0,2017,72232
straight_and_level,922,not_applicable,functioning_properly,0,6,pedalcyclist,1,16,0,0,2,1,0,0,2,41.8138793,daylight,-87.69452316,8,nonincapacitating_injury,2,30,no_defects,dry,S CALIFORNIA AVE,stop_sign/flasher,not_divided,clear,0,2017,130599
straight_and_level,833,weather,functioning_properly,0,4,turning,0,6,0,0,4,0,0,0,6,41.771222697,dawn,-87.741910388,8,no_indication_of_injury,2,30,no_defects,wet,S CICERO AVE,traffic_signal,divided_-_w/median_(not_raised),rain,0,2017,82462
straight_and_level,1232,failing_to_yield_right-of-way,functioning_properly,0,5,angle,0,16,0,0,2,0,0,1,4,41.879308872,daylight,-87.648397427,8,no_indication_of_injury,2,30,unknown,dry,W ADAMS ST,stop_sign/flasher,not_divided,clear,0,2017,80089
straight_and_level,1814,unable_to_determine,no_controls,0,0,parked_motor_vehicle,0,16,0,0,6,0,0,0,2,41.916801726,daylight,-87.63415951,8,no_indication_of_injury,2,30,no_defects,dry,N STOCKTON DR,no_controls,not_divided,clear,0,2017,61890
straight_and_level,1733,unable_to_determine,unknown,0,0,pedalcyclist,0,20,0,0,2,0,0,1,4,41.946574259,unknown,-87.697863626,8,no_indication_of_injury,2,0,unknown,unknown,W ADDISON ST,traffic_signal,not_divided,unknown,0,2017,130536
straight_and_level,1813,distraction_-_from_outside_vehicle,no_controls,0,4,rear_end,0,23,0,0,3,0,0,0,4,41.917600717,"darkness,_lighted_road",-87.648337447,8,no_indication_of_injury,3,25,no_defects,dry,N HALSTED ST,no_controls,not_divided,clear,0,2017,57982
straight_and_level,1632,improper_backing,no_controls,0,1,angle,0,18,0,0,3,0,0,0,1,41.952993555,daylight,-87.788594921,8,no_indication_of_injury,2,5,no_defects,dry,W IRVING PARK RD,no_controls,parking_lot,clear,0,2017,60435
straight_and_level,1921,improper_overtaking/passing,functioning_properly,0,3,sideswipe_same_direction,0,15,0,0,6,0,0,0,4,41.947044309,daylight,-87.68841172,8,no_indication_of_injury,2,35,no_defects,dry,N WESTERN AVE,traffic_signal,divided_-_w/median_barrier,clear,0,2017,79271
straight_and_level,823,unable_to_determine,no_controls,0,0,fixed_object,0,14,0,0,1,0,0,0,2,41.77861952,daylight,-87.718202503,8,no_indication_of_injury,1,25,no_defects,dry,W 63RD ST,no_controls,divided_-_w/median_(not_raised),clear,0,2017,73319
straight_and_level,1512,following_too_closely,functioning_properly,0,2,rear_end,1,21,0,0,2,3,0,1,1,41.887047395,"darkness,_lighted_road",-87.77330507,8,nonincapacitating_injury,2,30,unknown,dry,N MASON AVE,stop_sign/flasher,one-way,clear,0,2017,81029
straight_and_level,1033,not_applicable,functioning_properly,0,0,pedalcyclist,0,8,0,0,1,1,0,1,2,41.846426794,daylight,-87.704949995,8,nonincapacitating_injury,2,30,no_defects,dry,S KEDZIE AVE,traffic_signal,not_divided,clear,0,2017,130487
straight_and_level,1034,unable_to_determine,no_controls,0,1,parked_motor_vehicle,0,19,0,0,1,0,0,0,2,41.849703344,daylight,-87.678081477,8,no_indication_of_injury,2,30,no_defects,dry,S HOYNE AVE,no_controls,not_divided,clear,0,2017,71920
straight_and_level,621,following_too_closely,functioning_properly,0,3,rear_end,0,10,0,0,3,0,0,1,4,41.755999453,daylight,-87.644035089,8,no_indication_of_injury,2,35,no_defects,dry,S HALSTED ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2017,72665
straight_and_level,632,unable_to_determine,no_controls,0,4,rear_end,1,15,0,0,2,0,0,1,2,41.736725379,daylight,-87.607166328,8,no_indication_of_injury,2,0,no_defects,dry,E 87TH ST,no_controls,not_divided,clear,0,2017,71437
straight_and_level,1732,unable_to_determine,no_controls,0,6,sideswipe_same_direction,0,19,0,0,2,0,0,0,2,41.946579056,daylight,-87.720186259,8,no_indication_of_injury,2,30,unknown,dry,W ADDISON ST,no_controls,not_divided,clear,0,2017,75103
straight_and_level,1513,improper_lane_usage,no_controls,0,2,parked_motor_vehicle,0,9,0,0,1,0,0,1,2,41.879521901,daylight,-87.771225844,8,no_indication_of_injury,2,30,no_defects,dry,S MAYFIELD AVE,no_controls,not_divided,clear,0,2017,82417
straight_on_grade,432,driving_skills/knowledge/experience,no_controls,0,0,parked_motor_vehicle,0,17,0,0,2,0,0,0,4,41.723037079,daylight,-87.537651866,8,no_indication_of_injury,2,30,no_defects,dry,E 95TH ST,no_controls,divided_-_w/median_(not_raised),clear,0,2017,75722
straight_and_level,1711,not_applicable,no_controls,0,1,other_object,0,17,0,0,2,0,0,0,4,41.990302465,daylight,-87.724097553,8,no_indication_of_injury,1,30,"rut,_holes",dry,W PETERSON AVE,no_controls,divided_-_w/median_barrier,clear,0,2017,84895
straight_and_level,414,failing_to_yield_right-of-way,functioning_properly,0,5,sideswipe_same_direction,0,13,0,0,3,0,0,1,2,41.751716559,daylight,-87.575923074,8,no_indication_of_injury,2,30,no_defects,dry,E 79TH ST,traffic_signal,not_divided,clear,1,2017,84982
straight_and_level,632,unable_to_determine,no_controls,0,3,turning,0,10,0,0,3,0,0,0,4,41.736514154,daylight,-87.606561685,8,no_indication_of_injury,2,30,no_defects,dry,E 87TH ST,no_controls,divided_-_w/median_(not_raised),clear,0,2017,69996
straight_and_level,2512,following_too_closely,functioning_properly,0,4,rear_end,0,22,0,0,1,0,1,0,4,41.923641259,"darkness,_lighted_road",-87.780635586,8,"reported,_not_evident",2,30,unknown,unknown,W FULLERTON AVE,traffic_signal,divided_-_w/median_(not_raised),unknown,0,2017,63967
straight_and_level,815,unable_to_determine,no_controls,0,5,angle,0,13,0,0,2,0,0,0,2,41.807654336,daylight,-87.733515381,8,no_indication_of_injury,2,25,no_defects,dry,S KOSTNER AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2017,68800
straight_and_level,731,improper_backing,no_controls,0,4,pedestrian,0,16,0,1,1,0,1,0,1,41.766507667,daylight,-87.628338193,8,incapacitating_injury,3,15,worn_surface,dry,S PERRY AVE,no_controls,other,clear,0,2017,79975
straight_and_level,1924,unable_to_determine,no_controls,0,0,parked_motor_vehicle,1,16,0,0,1,0,0,0,1,41.946352428,daylight,-87.658048455,8,no_indication_of_injury,2,30,no_defects,dry,W EDDY ST,no_controls,one-way,clear,0,2017,82696
straight_and_level,2033,following_too_closely,no_controls,0,4,rear_end,0,9,0,0,2,0,0,0,2,41.975117967,daylight,-87.658448454,8,no_indication_of_injury,2,20,no_defects,dry,W WINONA ST,no_controls,not_divided,clear,0,2017,63271
straight_and_level,1034,unable_to_determine,functioning_properly,0,3,animal,0,18,0,0,1,0,0,0,2,41.848517057,daylight,-87.680791735,8,no_indication_of_injury,1,30,no_defects,wet,S LEAVITT ST,stop_sign/flasher,not_divided,rain,0,2017,75628
straight_and_level,1215,following_too_closely,functioning_properly,0,4,rear_end,0,13,0,0,2,0,0,0,6,41.891087112,daylight,-87.667204058,8,no_indication_of_injury,2,40,no_defects,dry,W GRAND AVE,traffic_signal,divided_-_w/median_(not_raised),clear,0,2017,73239
straight_and_level,413,unable_to_determine,other,0,6,rear_end,0,12,0,0,1,1,0,0,3,41.726131037,daylight,-87.585561722,8,nonincapacitating_injury,2,30,no_defects,dry,S STONY ISLAND AVE,other,other,clear,0,2017,74589
straight_and_level,1224,unable_to_determine,no_controls,0,6,sideswipe_same_direction,0,18,0,0,6,0,0,0,2,41.885565586,daylight,-87.646774628,8,no_indication_of_injury,2,30,no_defects,dry,W LAKE ST,no_controls,divided_-_w/median_(not_raised),clear,0,2017,65630
straight_on_grade,1732,failing_to_yield_right-of-way,functioning_properly,0,2,turning,0,9,0,0,2,0,0,1,2,41.952165332,daylight,-87.727422777,8,no_indication_of_injury,2,30,unknown,dry,N PULASKI RD,traffic_signal,not_divided,clear,0,2017,65627
straight_and_level,2531,following_too_closely,functioning_properly,0,4,rear_end,0,15,0,0,2,0,0,0,2,41.909320352,daylight,-87.765898695,8,no_indication_of_injury,2,30,no_defects,dry,N CENTRAL AVE,traffic_signal,not_divided,clear,0,2017,57803
straight_and_level,912,failing_to_reduce_speed_to_avoid_crash,no_controls,0,2,parked_motor_vehicle,1,18,0,0,1,0,0,0,2,41.833802096,daylight,-87.682560304,8,no_indication_of_injury,2,25,no_defects,dry,S OAKLEY AVE,no_controls,one-way,clear,0,2017,69997
straight_and_level,413,disregarding_stop_sign,no_controls,0,4,angle,0,16,0,0,1,6,0,1,4,41.725956208,daylight,-87.580462218,8,nonincapacitating_injury,2,30,no_defects,dry,S CREGIER AVE,stop_sign/flasher,not_divided,clear,0,2017,71733
straight_and_level,1113,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,0,angle,0,15,0,0,2,0,0,1,5,41.880414548,daylight,-87.742950126,8,no_indication_of_injury,2,30,unknown,dry,W MADISON ST,stop_sign/flasher,divided_-_w/median_(not_raised),cloudy/overcast,0,2017,71275
straight_and_level,2533,improper_backing,functioning_properly,0,4,rear_end,1,13,0,0,2,0,0,0,2,41.909376085,daylight,-87.736472493,8,no_indication_of_injury,2,30,no_defects,dry,N KOSTNER AVE,traffic_signal,not_divided,clear,0,2017,75937
straight_and_level,224,failing_to_yield_right-of-way,functioning_properly,0,0,turning,0,22,0,0,2,3,0,1,2,41.80205703,darkness,-87.625812562,8,nonincapacitating_injury,2,30,no_defects,dry,E 51ST ST,traffic_signal,not_divided,clear,0,2017,70893
straight_and_level,1211,unable_to_determine,unknown,0,2,parked_motor_vehicle,1,17,0,0,1,0,0,0,1,41.897397647,dusk,-87.692244925,8,no_indication_of_injury,2,30,unknown,unknown,W IOWA ST,unknown,one-way,unknown,0,2017,58684
straight_and_level,1134,unable_to_determine,no_controls,0,0,parked_motor_vehicle,0,2,0,0,2,0,0,0,1,41.872913872,"darkness,_lighted_road",-87.703239965,8,no_indication_of_injury,4,30,no_defects,dry,W FLOURNOY ST,no_controls,one-way,clear,0,2017,64538
straight_and_level,1631,improper_turning/no_signal,functioning_properly,0,2,turning,1,5,0,0,2,0,0,1,4,41.945133447,"darkness,_lighted_road",-87.82551147,8,no_indication_of_injury,2,30,no_defects,wet,W FOREST PRESERVE AVE,traffic_signal,divided_-_w/median_(not_raised),rain,0,2017,60306
straight_and_level,632,not_applicable,no_controls,0,1,parked_motor_vehicle,0,18,0,0,1,0,0,0,2,41.743263383,daylight,-87.607337429,8,no_indication_of_injury,2,30,no_defects,dry,S LANGLEY AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2017,61918
straight_and_level,1112,unable_to_determine,no_controls,0,3,parked_motor_vehicle,0,10,0,0,1,0,0,0,1,41.899898622,daylight,-87.720266518,8,no_indication_of_injury,2,30,no_defects,dry,N RIDGEWAY AVE,no_controls,one-way,clear,0,2017,80617
straight_and_level,1634,distraction_-_from_inside_vehicle,no_controls,0,1,rear_end,0,13,0,0,2,0,0,0,2,41.952456833,daylight,-87.757268685,8,no_indication_of_injury,2,35,no_defects,dry,N LARAMIE AVE,no_controls,not_divided,cloudy/overcast,0,2017,76533
straight_and_level,1933,failing_to_yield_right-of-way,no_controls,0,3,sideswipe_same_direction,0,11,0,0,3,0,0,0,2,41.936605562,daylight,-87.654140226,8,no_indication_of_injury,2,30,no_defects,dry,N SHEFFIELD AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2017,70985
straight_and_level,2031,improper_lane_usage,no_controls,0,4,turning,0,12,0,0,2,0,0,0,2,41.968657671,daylight,-87.696779015,8,no_indication_of_injury,2,30,no_defects,dry,W LAWRENCE AVE,no_controls,not_divided,clear,0,2017,84960
straight_and_level,1834,improper_lane_usage,functioning_properly,0,2,sideswipe_same_direction,0,11,0,0,3,0,0,0,3,41.891840692,daylight,-87.624253422,8,no_indication_of_injury,2,30,no_defects,dry,E GRAND AVE,traffic_signal,one-way,clear,0,2017,57362
straight_and_level,113,driving_skills/knowledge/experience,functioning_improperly,0,1,rear_end,0,13,0,0,2,0,0,0,6,41.875687067,daylight,-87.629387334,8,no_indication_of_injury,2,30,no_defects,dry,S DEARBORN ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2017,67717
straight_and_level,1434,unable_to_determine,functioning_properly,0,4,rear_end,0,23,0,0,2,0,0,1,2,41.910626342,"darkness,_lighted_road",-87.675507074,8,no_indication_of_injury,2,30,no_defects,dry,W NORTH AVE,traffic_signal,not_divided,clear,0,2017,81813
straight_and_level,1722,improper_overtaking/passing,no_controls,0,2,sideswipe_same_direction,0,15,0,0,2,0,0,0,4,41.956802478,daylight,-87.747258635,8,no_indication_of_injury,2,35,no_defects,wet,N CICERO AVE,no_controls,divided_-_w/median_(not_raised),rain,0,2017,75614
straight_and_level,123,following_too_closely,functioning_properly,0,0,rear_end,0,22,0,0,2,0,0,0,2,41.87174062,daylight,-87.627670679,8,no_indication_of_injury,2,30,no_defects,dry,S STATE ST,traffic_signal,divided_-_w/median_barrier,clear,0,2017,62456
straight_and_level,324,not_applicable,functioning_properly,0,4,rear_end,0,17,0,0,8,0,0,0,2,41.758877741,daylight,-87.585682441,8,no_indication_of_injury,2,30,no_defects,dry,E 75TH ST,traffic_signal,not_divided,clear,0,2017,72013
straight_and_level,215,unable_to_determine,no_controls,0,4,parked_motor_vehicle,1,10,0,0,2,0,0,0,2,41.812950575,daylight,-87.626099231,8,no_indication_of_injury,2,30,no_defects,dry,E 45TH ST,no_controls,not_divided,clear,0,2017,57458
straight_and_level,1422,failing_to_yield_right-of-way,no_controls,0,2,angle,0,11,0,0,7,0,0,0,0,41.909954192,daylight,-87.710904879,8,no_indication_of_injury,2,15,no_defects,dry,W NORTH AVE,no_controls,parking_lot,clear,0,2017,71379
straight_and_level,812,unable_to_determine,no_controls,0,5,rear_end,0,9,0,0,2,0,0,0,2,41.777558687,daylight,-87.781795127,8,no_indication_of_injury,2,30,unknown,dry,W 63RD ST,no_controls,not_divided,clear,0,2017,59213
straight_and_level,733,failing_to_yield_right-of-way,functioning_properly,0,2,pedestrian,1,18,1,0,1,0,0,0,4,41.759674582,daylight,-87.644420239,8,fatal,2,30,no_defects,dry,S HALSTED ST,traffic_signal,not_divided,clear,0,2017,68523
straight_and_level,1214,failing_to_yield_right-of-way,functioning_properly,0,4,sideswipe_same_direction,0,14,0,0,2,0,0,0,2,41.887577822,daylight,-87.65234272,8,no_indication_of_injury,2,30,no_defects,dry,N MORGAN ST,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2017,80083
straight_and_level,2433,distraction_-_from_inside_vehicle,no_controls,0,2,rear_end,0,8,0,1,1,2,1,0,4,41.995679601,daylight,-87.660586429,8,incapacitating_injury,3,30,no_defects,dry,N BROADWAY,no_controls,not_divided,cloudy/overcast,0,2017,84757
straight_and_level,834,unable_to_determine,functioning_improperly,0,4,rear_end,0,7,0,0,2,0,0,0,2,41.742460275,daylight,-87.711513893,8,no_indication_of_injury,2,30,unknown,dry,W 83RD ST,stop_sign/flasher,not_divided,clear,0,2017,68263
straight_and_level,815,unable_to_determine,no_controls,0,0,parked_motor_vehicle,1,17,0,0,1,0,0,0,1,41.79509621,unknown,-87.729488412,8,no_indication_of_injury,2,20,no_defects,dry,W 54TH ST,no_controls,one-way,clear,0,2017,63851
straight_and_level,1823,failing_to_yield_right-of-way,no_controls,0,3,sideswipe_same_direction,0,9,0,0,2,0,0,0,2,41.898863615,daylight,-87.634945755,8,no_indication_of_injury,2,30,no_defects,dry,W LOCUST ST,no_controls,not_divided,clear,0,2017,83228
straight_and_level,722,disregarding_traffic_signals,functioning_properly,0,5,turning,1,4,0,0,2,0,0,1,4,41.772615436,"darkness,_lighted_road",-87.630099678,8,no_indication_of_injury,2,30,no_defects,dry,S WENTWORTH AVE,traffic_signal,not_divided,clear,0,2017,83323
straight_and_level,822,improper_lane_usage,no_controls,0,4,parked_motor_vehicle,1,22,0,0,1,0,0,0,6,41.784415537,"darkness,_lighted_road",-87.722773657,8,no_indication_of_injury,2,30,no_defects,dry,S PULASKI RD,no_controls,divided_-_w/median_(not_raised),clear,0,2017,61998
straight_and_level,1212,unable_to_determine,no_controls,0,4,sideswipe_same_direction,0,9,0,0,2,0,0,0,3,41.895786955,daylight,-87.686990586,8,no_indication_of_injury,2,30,no_defects,dry,N WESTERN AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2017,67357
straight_and_level,623,not_applicable,functioning_properly,0,1,angle,0,8,0,0,2,0,0,1,2,41.756452448,daylight,-87.626184429,8,no_indication_of_injury,2,30,no_defects,dry,S LAFAYETTE AVE,traffic_signal,not_divided,clear,0,2017,66663
straight_and_level,1433,following_too_closely,functioning_properly,0,0,rear_end,0,15,0,0,5,0,0,1,4,41.91791085,daylight,-87.66780632,8,no_indication_of_injury,2,30,no_defects,dry,N ASHLAND AVE,traffic_signal,not_divided,clear,0,2017,61868
straight_and_level,2213,improper_lane_usage,no_controls,0,1,parked_motor_vehicle,1,21,0,0,1,0,0,0,2,41.718431685,"darkness,_lighted_road",-87.657766011,8,no_indication_of_injury,2,0,no_defects,dry,S LOOMIS ST,no_controls,not_divided,clear,0,2017,68443
straight_and_level,825,disregarding_traffic_signals,functioning_properly,0,3,angle,0,5,0,0,3,1,1,1,4,41.779123484,dawn,-87.683783099,8,nonincapacitating_injury,4,30,no_defects,dry,S WESTERN AVE,traffic_signal,divided_-_w/median_(not_raised),clear,0,2017,65787
straight_and_level,1914,failing_to_reduce_speed_to_avoid_crash,no_controls,0,6,rear_end,0,22,0,0,0,2,0,0,2,41.968967933,"darkness,_lighted_road",-87.655728414,8,nonincapacitating_injury,2,30,no_defects,dry,W LAWRENCE AVE,no_controls,not_divided,clear,0,2017,74766
straight_and_level,634,failing_to_reduce_speed_to_avoid_crash,unknown,0,3,turning,0,9,0,0,2,0,0,0,2,41.72578162,daylight,-87.619230987,8,no_indication_of_injury,2,30,no_defects,dry,S INDIANA AVE,unknown,not_divided,clear,0,2017,60686
straight_and_level,131,improper_overtaking/passing,no_controls,0,0,sideswipe_same_direction,0,16,0,0,3,0,0,0,0,41.865675872,daylight,-87.625943531,8,no_indication_of_injury,2,30,no_defects,dry,S WABASH AVE,no_controls,alley,clear,0,2017,84410
straight_and_level,2233,failing_to_yield_right-of-way,functioning_properly,0,3,angle,0,17,0,0,3,0,0,1,4,41.701364725,daylight,-87.642807537,8,no_indication_of_injury,2,30,no_defects,dry,S HALSTED ST,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2017,57433
straight_and_level,2413,unable_to_determine,functioning_properly,0,4,sideswipe_same_direction,0,18,0,0,1,0,1,0,2,41.997818721,daylight,-87.678481804,8,"reported,_not_evident",3,30,no_defects,dry,W DEVON AVE,traffic_signal,not_divided,clear,0,2017,84325
straight_and_level,122,unable_to_determine,no_controls,0,3,parked_motor_vehicle,0,16,0,0,1,0,0,0,3,41.883700173,daylight,-87.631065123,8,no_indication_of_injury,2,30,no_defects,unknown,N CLARK ST,no_controls,one-way,unknown,0,2017,58608
straight_and_level,1232,unable_to_determine,unknown,0,6,parked_motor_vehicle,1,14,0,0,1,0,0,0,2,41.879068367,unknown,-87.649672975,9,no_indication_of_injury,2,30,unknown,unknown,W ADAMS ST,unknown,unknown,unknown,0,2017,69528
straight_and_level,712,following_too_closely,functioning_properly,0,4,sideswipe_same_direction,0,21,0,0,2,0,0,1,2,41.779857044,"darkness,_lighted_road",-87.645046169,9,no_indication_of_injury,2,35,no_defects,dry,W 63RD ST,traffic_signal,not_divided,clear,0,2017,69335
straight_and_level,2534,failing_to_yield_right-of-way,no_controls,0,0,angle,0,16,0,0,3,0,0,0,2,41.909665373,daylight,-87.734821737,9,no_indication_of_injury,2,30,no_defects,dry,W NORTH AVE,no_controls,not_divided,clear,0,2017,57410
"curve,_level",331,exceeding_safe_speed_for_conditions,functioning_properly,0,6,rear_end,0,18,0,0,7,0,0,0,7,41.791420282,daylight,-87.580147769,9,no_indication_of_injury,3,45,no_defects,dry,S LAKE SHORE DR,traffic_signal,divided_-_w/median_barrier,clear,0,2017,73162
straight_and_level,1632,following_too_closely,functioning_properly,0,5,rear_end,0,7,0,0,2,0,0,0,4,41.957086814,daylight,-87.797751944,9,no_indication_of_injury,2,30,no_defects,dry,N OAK PARK AVE,traffic_signal,not_divided,cloudy/overcast,0,2017,58202
straight_and_level,1921,not_applicable,no_controls,0,2,parked_motor_vehicle,0,7,0,0,1,0,0,0,1,41.944916257,daylight,-87.679652439,9,no_indication_of_injury,3,20,no_defects,dry,W CORNELIA AVE,no_controls,one-way,clear,0,2017,78845
straight_and_level,623,improper_lane_usage,no_controls,0,4,sideswipe_same_direction,0,10,0,0,2,1,1,0,4,41.755825878,daylight,-87.6245635,9,nonincapacitating_injury,2,35,no_defects,dry,S STATE ST,no_controls,one-way,clear,0,2017,69326
straight_and_level,1834,unable_to_determine,no_controls,0,4,sideswipe_same_direction,0,19,0,0,6,0,0,0,8,41.889146254,"darkness,_lighted_road",-87.613843127,9,no_indication_of_injury,2,45,no_defects,dry,N LAKE SHORE DR NB,no_controls,divided_-_w/median_barrier,clear,0,2017,59812
straight_and_level,2234,improper_overtaking/passing,functioning_properly,0,6,turning,1,7,0,0,3,0,0,1,3,41.677659726,daylight,-87.662624302,9,no_indication_of_injury,2,30,no_defects,dry,S MARSHFIELD AVE,traffic_signal,one-way,clear,0,2017,72516
straight_and_level,1922,unable_to_determine,functioning_properly,0,6,sideswipe_same_direction,0,13,0,0,5,0,0,0,2,41.944583408,daylight,-87.67225085,9,no_indication_of_injury,2,30,no_defects,dry,N LINCOLN AVE,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2017,60403
straight_and_level,2413,following_too_closely,functioning_properly,0,6,pedalcyclist,1,14,0,0,2,0,0,0,1,41.995168493,daylight,-87.68258409,9,no_indication_of_injury,2,30,no_defects,dry,N HOYNE AVE,stop_sign/flasher,not_divided,clear,0,2017,130839
straight_and_level,1235,improper_overtaking/passing,no_controls,0,4,sideswipe_same_direction,0,15,0,0,3,0,0,0,3,41.857547746,daylight,-87.643926093,9,no_indication_of_injury,3,30,no_defects,dry,S RUBLE ST,no_controls,one-way,clear,0,2017,84044
straight_and_level,1823,unable_to_determine,no_controls,0,5,parked_motor_vehicle,1,22,0,0,1,0,0,0,0,41.896653381,"darkness,_lighted_road",-87.637681658,9,no_indication_of_injury,2,30,no_defects,dry,W CHICAGO AVE,no_controls,other,clear,0,2017,83759
straight_and_level,2221,failing_to_yield_right-of-way,no_controls,0,0,angle,0,17,0,1,1,0,0,0,6,41.735503933,daylight,-87.676204901,9,incapacitating_injury,2,35,no_defects,dry,W 87TH ST,no_controls,divided_-_w/median_barrier,clear,0,2017,74381
"curve,_level",632,unable_to_determine,no_controls,0,3,other_object,0,6,0,0,1,0,0,0,1,41.736255462,dawn,-87.622917508,9,no_indication_of_injury,1,0,no_defects,dry,E 87TH ST,no_controls,one-way,clear,0,2017,76570
straight_and_level,331,following_too_closely,no_controls,0,6,rear_end,0,17,0,0,1,0,1,0,4,41.769995548,daylight,-87.566697144,9,"reported,_not_evident",2,30,no_defects,dry,S SOUTH SHORE DR,traffic_signal,divided_-_w/median_barrier,clear,0,2017,77895
straight_and_level,412,failing_to_yield_right-of-way,functioning_properly,0,2,angle,0,7,0,0,1,0,1,1,2,41.737114885,daylight,-87.57930327,9,"reported,_not_evident",2,30,no_defects,dry,E 87TH ST,stop_sign/flasher,not_divided,clear,0,2017,63596
straight_and_level,933,failing_to_yield_right-of-way,functioning_properly,0,3,pedestrian,1,19,0,0,1,0,1,1,2,41.80852629,"darkness,_lighted_road",-87.662592135,9,"reported,_not_evident",2,30,unknown,dry,W 47TH ST,traffic_signal,not_divided,clear,0,2017,71532
